CLUE,ANS,POS
Conspire - small piece of land,plot,1
Illness,ailment,2
One sharing home or business,partner,1
Lapse against moral law ,sin,3
Caveat ,qualification,9
Former name of Ho Chi Minh City ,saigon,1
Volcanic matter ,lava,2
Measurer of rotating force ,torque meter,1
Naval rank ,admiral,19
Be prominent ,stand out,3
One-humped camel ,dromedary,1
An informal friend ,pal,2
Bowl-shaped vessel ,basin,7
Round Table king ,arthur,1
Seizing one's attention,eye-catching,6
Two-masted sailing vessel ,ketch,5
Policy of remaining apart ,isolationism,1
"Fully, wholly ",entirely,1
Part of an act ,scene,2
Shorten ,abridge,2
