CLUE,ANS,POS,FOUND IN
"Assignations, romantic meetings ",trysts,14,Romantic trysts (dated usage)
"Peril, risk ",danger,2,Dangerous circumstances
Not sloping; apartment ,flat,2,Flat surface
Graven image or greatly admired person ,idol,9,Revered idol
Sovereign ,ruler,14,Supreme ruler
Special event ,occasion,1,Festive occasion
Line of rotation ,axis,5,Spinning axis
Neither equilateral nor isosceles ,scalene,1,Scalene triangle
Quakes ,tremors,2,Earthquake tremors
"Allocate, a job say ",assign,3,"Resource Manager: Responsible for assigning and optimizing use of financial, human, material, and other organizational resources."
Made a check mark ,ticked,3,Indicated by a ticked box
Flower; part of the eye ,iris,2,"Iris: The colored part of the eye, similar to petals on some flowers."
Of an empire ,imperial,5,Majestic imperial territory
Bury ,inter,4,Interred
Corpses ,bodies,2,Lifeless bodies
Officially allow ,permit,2,Permitted
"Pink, increased ",rose,15,Progressively rose-tinted
