CLUE,ANS,POS,FOUND IN
Quick photo ,snapshot,3,Hasty snapshots
Fishing boat; vagrant,drifter,10,Drifter on the open sea
Three feet ,yard,3,Approximately one yard long
Long thin flag ,streamer,8,Paper streamer
Follower of Haile Selassie ,rasta,15,Proponent of Rastafarianism
Period of history ,age,4,Middle Ages
College award ,degree,13,Honorary degree conferred
Fusillade ,salvo,5,Salvo of projectiles
Mythical female warriors of Scythia ,amazons,1,"Amazons - Greek mythological tribe of fierce female warriors, believed to have lived in Asia Minor or Thrace"
Cut of meat from between rib and haunch ,loin,7,"Boneless chuck eye (also known as English tenderloin, though it is closer to the front rib area rather than strictly 'between')"
