CLUE,ANS,POS,FOUND IN
"Large, mainly Mongolian, desert",gobi,1,Gobi Desert
Play music in the street ,busk,3,Busker on the corner
Get down low ,crouch,1,Crouching
Catch the breath ,gasp,1,Gasping for air
Magician ,wizard,6,Wizardry
Fan out in ornamental water jet ,fountain,19,Fountain-like projection
Leave ,depart,1,Departing
"Native to, eg, Cardiff ",welsh,11,Welsh by birth (if considering the broader region)
Of the distinct ways of living of a particular group of people,ethnic,10,Ethnic lifestyles
Separated ,apart,17,Alone and apart
Pursue quarry ,hunt,2,Hunt down game
Whole and complete ,entire,1,Entirety
"Tear, rend ",rip,1,Ripped
Permit,allow,1,Allowable
"Fidel . . . . . ., Cuban chief ",castro,1,Fidel Castro
