CLUE,ANS,POS
Fruit eaten as a vegetable ,tomato,1
Spoon ,ladle,4
Californian city ,los angeles,1
Argue over price ,haggle,1
Authentic; honest ,genuine,2
"Imposing, grand ",stately,2
Worker in retail trade,shop assistant,5
Abstinence from alcohol,temperance,5
Laid back,relaxed,1
Give in -- die ,succumb,7
Bloodshed ,carnage,1
Obvious ,apparent,4
Posture; point of view ,stance,2
Four-sided figure ,parallelogram,6
"Isle of the Inner Hebrides, made famous by St Columba ",iona,2
Paper's opinion piece ,editorial,2
Measuring rod ,yardstick,1
Skewers of marinated meat ,kebabs,1
Equal-sided rectangles ,squares,1
Cure ,remedy,1
Act of leaving ,departure,1
One of three at the same birth ,triplet,1
From now on,henceforth,1
Holy chalice ,grail,1
Declare someone not guilty of wrongdoing ,exculpate,16
Small mouthful of liquid,sip,1
Restricting ,limiting,1
Picturesque ,scenic,1
Roused from sleep ,awakened,13
Braid ,plait,1
Self-control ,restraint,2
