CLUE,ANS,POS,FOUND IN
Internal framework ,skeleton,10,Internal skeleton
Keep back ,withhold,3,Withhold from use
Highly skilled musician ,virtuoso,2,Virtuoso violinist
The smaller of two ,lesser,2,Lesser value
Organisation's influence in the community ,outreach,12,Outreach Programs
In reserve; remark ,aside,16,Temporarily set aside
Solid - business ,firm,3,Sustainable firm
Shore ,coast,2,Coastline
Cavalry sword ,sabre,2,Hussar sabre
A clairvoyant ,seer,10,Mystical seer
Official ban on trade ,embargo,3,Trading embargo
Cry like a wolf,howl,2,Howling out in need
Wide area ,expanse,3,Vast expanse
Tribe ,clan,10,Clan descendants
Alcoholic drink without a mixer,neat,4,Neat pour
Doctor Who's machine ,tardis,1,TARDIS console
Buyers' line,queue,1,Shoppers' queue
Heavenly body,comet,15,Comet tail (often associated with celestial beauty)
Pig's foot ,trotter,7,Hog's trotter
Rider's seat ,saddle,1,Saddle position
Wooden pin ,peg,3,Cedar peg
Shout ,yell,3,Yelled
Habituate ,inure,10,Inured
"Franz . . . . ., 19th century Hungarian composer and pianist ",liszt,1,Franz Liszt
"Bag, pouch; cyst ",sac,2,Gravid sac (in medical contexts related to pregnancy)
Adhere ,stick,4,Stick to
"- Garbo, Swed. actress ",greta,19,Sweden's own Greta Garbo (famous nickname)
