CLUE,ANS,POS
Fresh and bright ,vivid,17
Country once known as Abyssinia,ethiopia,1
Fastened; joined ,attached,9
Strong ,powerful,16
Big squash ,pumpkin,3
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,1
Pacific country ,tonga,6
(In boxing) blows to the chin,uppercuts,16
Awful ,dreadful,2
Cholesterol-reducing drug ,statin,1
"Quite sufficient, more than enough ",ample,1
Uncertainty ,doubt,2
Reachable from home on a daily basis ,commutable,3
"Hard, shiny coating as on teeth ",enamel,2
