CLUE,ANS,POS
Focal point for Mass ,altar,1
Small close-knit group,clique,1
Queen of fairies ,titania,2
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Lacking any ethical sense ,amoral,1
Simple and guileless,naive,2
Top of door or window frame ,lintel,1
Quantity of medicine ,dosage,1
Quick look ,glance,1
Estrange ,alienate,1
Push roughly ,jostle,3
"Good enough, acceptable ",adequate,5
Tool for making holes ,awl,4
"Long, narrow hilltop ranges ",ridges,1
Idolise ,worship,3
Put or forced out ,ousted,5
Unwanted plant ,weed,1
Relative three generations earlier ,great-grandmother,1
