CLUE,ANS,POS
Large wild American feline,puma,10
Storyline or piece of land ,plot,3
Present in great quantity ,abundant,3
Formerly British Honduras ,belize,2
Hatred ,enmity,4
The Three Wise Men ,magi,5
A bicycle made for two ,tandem,2
Flat piece of ceramic,tile,3
Art of designing and making clocks ,horology,2
Place for public Jewish worship ,synagogue,2
Part of shirt ,collar,2
Dug up ,disinterred,5
Entry into foreign country to conquer it ,invasion,2
Something that motivates ,incentive,2
Group of small boats ,flotilla,3
Crystalline carbohydrate ,sugar,2
Book of the Bible ,ezra,16
Sikh headgear ,turban,2
Complete set of genetic material of an organism ,genome,2
