CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
Of or to do with nerves ,neural,1
"Way, course ",route,3
Japanese island ,okinawa,5
"Dirty, grimy ",grubby,6
Chic ,stylish,2
Assault ,attack,1
"Shun, avoid ",eschew,19
US witch-trial town ,salem,1
Female singing voice ,alto,3
Plant with small blue flowers ,forget-me-not,1
Lazy ,idle,3
Cruel dictator ,despot,2
Greek master of geometry ,euclid,1
Duct that carries urine ,ureter,2
Entrust with secret ,confide,1
Brazilian dance ,samba,1
Sudden sharp decrease in quantity ,dip,2
Protein (catalyst) ,enzyme,1
Homeric legendary island of King Odysseus ,ithaca,1
Keen ,eager,1
Of the immediate past ,recent,1
Moving forward ,progressing,1
Deficient,lacking,2
Flat-topped height ,plateau,3
Offspring of two different species ,hybrid,1
Medicine for constipation ,laxative,1
Bunches ,clusters,1
Too tolerant or generous ,indulgent,3
Exhibit ,showcase,2
Artificial fibre ,nylon,3
"Hi, howdy ",hello,2
