CLUE,ANS,POS,FOUND IN
"Covered ground qith mixtureof straw, leaves etc ",mulched,1,Mulched area
Darkness ,night,1,Nighttime
Places to sleep ,beds,8,Bunk beds (shared accommodation)
Smithy ,forge,7,Forge master
Elastic item,rubber band,2,Flexible rubber band
Proprietors ,owners,8,Chef (in the context of restaurant ownership)
Level or smooth ,even,3,Even surface
Elongated fish ,eel,9,"Electric eel (though not a fish, it is elongated and related to aquatic life)"
African country -- I am a bin (anag) ,namibia,19,Namibia (using phonetic approximation)
Grumble - complain,grouch,19,Grouchy
Business that serves other businesses ,agency,4,Software development agency
Vigour ,energy,16,High energy levels
Viral disease causing paralysis ,polio,1,Poliomyelitis (Polio)
Sudden rush,surge,7,Hasty surge
Visit casually ,drop in,2,Drop in unannounced
Texans sometimes wear hats to hold ten of them ,gallon,1,Ten-gallon hat
At a great distance ,afar,12,Unseen from afar
Upper-body armour piece ,cuirass,6,Guardsman's cuirass
Instruction for cooking ,recipe,19,Follow recipe instructions carefully for best results
Slow a vehicle ,brake,6,Apply brakes gently
Large snake ,boa,3,Boa constrictor
Enquire,ask,1,Inquire by asking
Small dark-purple plum ,damson,3,Damson plums
Dead or dilatory ,late,9,Late (in completing tasks)
Loft ,attic,2,Attic dwelling
A bag for schoolbooks ,satchel,2,School satchel
