CLUE,ANS,POS,FOUND IN
Stingy hoarder ,miser,3,Miserly
Fit out ,equip,3,Equip for an event
Christian body noted for social work and bands ,salvation,1,Salvation Army - Known for both its charitable social work globally and as a music promoter through its brass band tradition.
Sat or lay with limbs stretched out ,sprawled,10,Lay sprawled out
One eighth of a gallon ,pint,2,Half-pint
Diddly-squat ,zilch,12,"Nada, zilch"
"Speak indistinctly, as a drunk might ",slur,2,Slurred speech
Wholly engrossed ,absorbed,1,Completely absorbed
Of little weight ,light,1,Lightweight
Small water swirls ,eddies,5,Rolling eddies
Water bird ,grebe,20,"Grebe (small, diving water birds)"
Commercial vehicle ,van,4,Delivery van
Bacterium causing sore throats etc ,streptococcus,1,Streptococcus pyogenes
