CLUE,ANS,POS,FOUND IN
Violent and needless disturbance ,havoc,9,Wanton havoc
Young hens,pullets,2,Pullets (young female chickens)
Clarified butter,ghee,3,"Ghee (Hindi: गेहूं, Urdu: گیهوں)"
State of equilibrium ,balance,1,Balanced condition
Horrific experience ,ordeal,1,Shocking ordeal
Vegetable ,pea,9,Legume vegetable (beans and peas)
Instructions for cooking ,recipe,3,"Combine dry ingredients in a bowl (e.g., flour, baking powder) for baked recipes; mix wet ingredients together for other dishes."
It's said to be the best medicine ,laughter,18,Laughter therapy (enhances mood and immune response)
One more time ,again,3,Go over again
Leave out ,omit,1,Omitting details
Person of great strength -- moon of Saturn ,titan,1,Titan's resilience
