CLUE,ANS,POS
Pungent red salad root ,radish,2
Once more ,again,1
So long,adieu,3
Single piece of sand etc,grain,1
Harmless untruths ,white lies,1
French cathedral city ,chartres,2
Contort ,twist,1
Serviette ,napkin,2
Leg plus rib of a mouse-like desert rodent ,gerbil,1
Well-known or famous person ,celebrity,1
Annuls an act ,repeals,2
Yellow fruit ,banana,1
Root vegetable ,parsnip,4
Large sailing ship ,galleon,4
Hangman's loop ,noose,1
Of the moon ,lunar,1
Continuous,unbroken,7
Watery part of milk ,whey,1
Wanderer ,nomad,3
Relating to the kidneys ,renal,1
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,3
Older or higher in standing ,senior,1
Very bright red ,scarlet,2
Raw ,uncooked,1
