CLUE,ANS,POS
Actual; coin ,real,6
Firm ,stable,1
Discolorations or dirt marks ,stains,1
Relating to creation of a musical work ,compositional,1
Greek god of the sea ,poseidon,1
TV motoring programme ,top gear,1
A cloche (anag) - spiral cavity of the inner ear,cochlea,1
Concerning home affairs ,domestic,1
"Requires, is in want of ",needs,1
Falsehood ,lie,1
Snatch,grab,3
A monarch's spouse ,consort,2
Surpass ,excel,13
In these times ,nowadays,2
Fermented grape juice ,wine,1
Young woman entering society ,debutante,1
"Franz ....., Czech author of 'The Trial' ",kafka,1
Spring back ,bounce,1
Of the skin ,dermal,4
Raised crease ,ridge,4
Annoy continually ,harass,7
Hitchcock film ,the birds,3
Foe,enemy,3
