CLUE,ANS,POS
Talon ,claw,2
A thieving bird ,magpie,3
Young horse ,colt,23
Showy flower ,orchid,4
"Deadlock, stalemate",impasse,2
Leading performer,star,2
Colour for aristocracy or emperors ,purple,2
Outshine ,excel,3
Flock,herd,46
Night-flying insect ,moth,46
Spiny succulent ,cactus,2
Fine earthenware ,porcelain,3
Imaginary place of great wealth and opportunity ,el dorado,13
"Detached, kept apart ",isolated,3
"Tall building of offices, flats ",tower block,4
Carnivorous large cat,tiger,3
