CLUE,ANS,POS
Nap ,snooze,2
Round wooden cask made by cooper ,barrel,1
Comes to pass ,occurs,3
Bovine mammary gland ,udder,1
Grab ,seize,3
Considerable ,great,9
Command; metal ,lead,13
Humped animal ,camel,1
Fearful anxiety ,trepidation,7
Hoard ,cache,8
Travel document ,passport,1
Woof ,bark,1
Having no money ,broke,2
One who buys and sells ,merchant,1
Famous journey of Chinese communists,long march,1
Relaxed ,at ease,5
Foretell ,predict,1
Want strongly,desire,1
Sports clothing material,lycra,4
Habituate,inure,9
Substance that aids clotting,coagulant,2
Sweat ,exude,5
Pile ,heap,3
Evergreen tree with spiky leaves,holly,1
Postmortem examination ,autopsy,1
Devoutly religious ,pious,2
Rich like fatty part of milk ,creamy,1
Green wormwood drink ,absinthe,1
Consequence ,outcome,1
Mouth of a voracious animal ,maw,1
In base ten ,decimal,1
