CLUE,ANS,POS
Non-systematic way to discover solution ,trial and error,1
Variety of brassica ,cabbage,5
Deep red ,crimson,1
Liquid ,water,1
Prayer-leader in a mosque ,imam,1
European river,elbe,3
Speech impediment ,stutter,1
Anti ,against,2
Lover of fine eating ,epicure,1
Spigot ,tap,1
Hobby; regular activity ,pastime,1
Continuing at full strength or intensity ,unabated,1
Slowly moving masses of ice ,glaciers,1
"Differ, take issue ",disagree,1
Pile ,heap,6
Piece of written matter ,document,1
Bitterness ,acrimony,1
Velvety-leaved herb ,sage,5
Pig sound,oink,1
Agatha Christie's Belgian detective ,poirot,2
Make (someone) used to (something) ,accustom,1
