CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,1
Advantageously ,usefully,2
Noise of an explosion ,bang,2
Cheroot ,cigar,1
Tested or scrutinised ,examined,8
The islands of eastern Oceania ,polynesia,3
Wintry missile ,snowball,1
"People, especially if posh ",gentry,14
Pampas cowboy ,gaucho,1
Weak ,feeble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,1
Altruistic,selfless,4
Driving force ,impetus,3
Mankind ,human race,8
Depart; permission ,leave,2
Land once belonging to a nobleman,manor,2
A fight or contest ,combat,7
Fearful expectation ,dread,4
