CLUE,ANS,POS,FOUND IN
Intoxicating drink ,alcohol,4,Alcoholic concoction
Temporary discharges of workers ,layoffs,2,Layoffs (temporary in this context)
"Marlon --, US actor ",brando,13,(8 letters) The street-named film for which Brando won an Oscar and significantly shaped his career
Great sea ,ocean,1,Ocean vast
Greek aubergine-based dish,moussaka,1,"Moussaka - This classic Mediterranean dish features layers of eggplant, ground meat (usually lamb), sautéed onions, and béchamel sauce topped with seasoned breadcrumbs before being baked in the oven."
It's now Sri Lanka ,ceylon,1,Ceylonese
Absolutely horizontal ,level,2,Levelly placed
Allotted portion ,share,4,Allocated share
Food intake regime ,diet,2,Dietary regimen
Adherent of Indian religion ,hindu,1,Devout Hindu
Rope-shortening knot,sheepshank,3,Sheepshank knot
Middle Eastern market ,bazaar,1,Spice bazaar
Word book ,thesaurus,6,"Thesaurus: A book containing an extensive list of words and their synonyms, often organized by thematic categories."
