CLUE,ANS,POS
"Honourable, sincere ",honest,12
Spray can ,aerosol,1
'West Side Story' heroine ,maria,1
Female red deer,hind,1
A small quarrel ,spat,2
Heap ,mass,6
Red gemstone,garnet,2
Main sleeping chamber ,master bedroom,2
Improper application ,misuse,1
Collision ,impact,2
"Connecting, putting together ",linking,19
Scandinavian country ,sweden,2
Hazard ,peril,1
Place of execution ,gallows,1
Fatigued ,tired,2
Flightless bird,emu,2
Hollywood award ,oscar,1
Buyer of goods,consumer,6
Beelzebub ,satan,2
