CLUE,ANS,POS
Penniless ,destitute,4
(Fiery) Hell,inferno,1
Walking in water ,paddling,2
Branch of mathematics ,trigonometry,4
German airship,zeppelin,1
Riddle ,conundrum,2
Adieu ,goodbye,2
Geometrical solid,cube,1
Dutch painter renowned for his use of light ,vermeer,1
Sweet blackcurrant liqueur ,cassis,1
Huge,massive,9
Sermon ,homily,1
List of property ,inventory,4
Crack ,split,1
Simple song ,ditty,8
A scrape or mark of rubbing ,abrasion,1
Moving about ,roaming,1
Explode ,blow up,3
