CLUE,ANS,POS
Last-born ,youngest,1
"English poet, 1922-85 ",larkin,2
Raised band ,ridge,2
Veil worn by Muslim women,chador,7
Simultaneous discharge of guns ,salvo,1
Red (in heraldry),gules,1
Marquee,tent,6
Fish; edible cactus ,tuna,10
Put off ,delay,1
Without resistance or other contenders ,unopposed,3
Flat highland ,plateau,1
Person in holy orders,cleric,1
James Bond novel and film: 'From . . . . . . with Love' ,russia,1
Ham it up ,overact,12
"'Corpulent, round (6)' ",rotund,7
Norwegian dramatist ,ibsen,1
Long and hard journey ,trek,2
Sorrow ,grief,1
Royal paraphernalia ,regalia,7
Stinging plant ,nettle,1
Manchester-based orchestra ,halle,1
Cake decoration ,icing,3
First meal ,breakfast,1
Not on ,off,1
Bet ,wager,2
French novelist - stupor (anag),proust,1
In the shape of a helix ,spiral,1
Relating to atomic energy ,nuclear,1
Reach,attain,3
