CLUE,ANS,POS
Public dispute,controversy,2
Cowboys' contest ,rodeo,1
Seawater ,brine,1
Be worthy of,deserve,1
Lacking knowledge or awareness ,ignorant,3
Large wine bottle ,magnum,1
String of beads ,necklace,2
Period ,era,2
Indic language ,urdu,14
Certificate ,diploma,1
"Rural, countrified ",rustic,8
Collected in one place ,assembled,1
Study of human and animal behaviour ,psychology,2
Of the mind ,mental,4
Mountain lake ,tarn,4
Very small ,microscopic,8
Not paid at the scheduled time ,overdue,2
Fastener; propeller ,screw,3
Large spoon ,ladle,1
Repository for objects of historical interest ,museum,1
Withdraw former statement or belief ,recant,2
Mexican monetary unit,peso,1
Annual ,yearly,1
"Flashes, sparkles ",twinkles,3
