CLUE,ANS,POS
German submarine ,u-boat,1
Ben Hur's car ,chariot,1
Hallucinatory state of wild excitement,delirium,6
Pay no attention to ,ignore,1
Unsurprising,predictable,2
A friendly informal conversation ,chat,1
Limited ,finite,9
Greater in size ,larger,1
Tightrope ,high wire,7
Unit of length ,inch,5
Ugly sight ,eyesore,1
Dentures ,false teeth,2
Reasonable ,logical,8
Personal views ,opinions,2
Of the same value ,equal,1
Zodiacal bull ,taurus,1
Italian city,florence,2
Member of orchestra,cellist,2
Grown-ups ,adults,1
Scientist; type of shop ,chemist,3
Danger ,hazard,4
Dorset seaside resort ,swanage,3
Gobbledygook,gibberish,6
To do with sense of touch ,tactile,1
