CLUE,ANS,POS
"Sphere, globe ",orb,4
Incursion ,raid,3
Pay attention to ,heed,5
Type of carpet ,axminster,1
Branch of technology including aviation ,aerospace,2
Lustful,randy,18
Root vegetable ,carrot,1
"Adieu, so long ",farewell,3
Assisted ,helped,2
Disdainful ,haughty,8
Skin complaint ,eczema,2
Calls up from memory ,evokes,4
Eats at drinks party,nibbles,4
Long-necked bird ,emu,2
"Cunning, deceitful ",crafty,8
Immense ,vast,4
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Former students,alumni,1
Perilous ,risky,3
Earth science ,geology,1
Perpendicular ,vertical,3
"Kind of nut, makes nice icing on cake ",almond,1
German motorway ,autobahn,1
Container for beer etc ,barrel,2
