CLUE,ANS,POS,FOUND IN
"Like oxygen, neon, etc ",gaseous,7,Gaseous elements at room temperature
Booking (in restaurant) ,reservation,1,Reservation made
Separate the wheat from the chaff ,winnow,13,Winnowing thoughts
Swindle ,hustle,19,Hustler's approach (in a negative context)
It follows from that fact ,hence,5,Henceforth
Period (of enchantment?),spell,5,Spellbound span
Banknote; beak ,bill,7,Bills (general term for paper money)
"Cringing, fawning ",servile,9,Flatteringly servile
"Of skin, yellowish in colour ",sallow,2,Sallow complexion
Taj Mahal city ,agra,1,Agrah
Statement of money owed,invoice,10,Due invoice
Small narrow river ,stream,1,Streamlet
Sacred beetle ,scarab,3,Mystic scarab
In favour of ,pro,1,Proponent
Push lips out as sign of annoyance ,pout,1,Pouting
Small mark ,dot,1,Tiny dot
