CLUE,ANS,POS
Small flat sweet cake ,biscuit,6
Edible bulb ,onion,1
"Light appliance, popular in the 1960s ",lava lamp,20
Baldness,alopecia,1
Eastern ,oriental,1
"Natural, inborn ",innate,1
Dwell ,reside,2
Growing stronger ,thriving,2
Glass or plastic vessel ,bottle,6
God of darkness ,erebus,5
NW US state ,montana,4
Soup spoon ,ladle,2
Run water through,rinse,4
Use a razor ,shave,1
German playwright ,brecht,1
Brushwood ,scrub,4
Charity garden party ,fete,3
Taking a picture of ,imaging,11
Grime; rock music style ,grunge,13
Songbird ,lark,14
Vote in ,elect,4
Small pointed projectile ,dart,1
Delicate ,frail,1
Broken pieces ,fragments,1
"Unite, merge ",combine,1
Numerous small songbirds ,finches,1
Slight advantage,edge,1
Enlisted in the armed forces,signed up,2
Mediocre ,so-so,9
Somewhat rough (sea),choppy,1
Respectful and considerate ,polite,6
"Praised, lauded ",extolled,6
