CLUE,ANS,POS,FOUND IN
Rubbish - baby animals,litter,6,Litterlings
Knight's title,sir,1,"However, since most clues in cryptic crosswords and puzzles refer to historical contexts where knighthood was typically male, 'Sir' would be the more commonly accepted answer for such clues."
Arrive at ,reach,16,"Reach the end of (something, like a text or speech)"
Stems of asparagus as weapons ,spears,6,Vegetable spears
Gets better or gets back ,recovers,8,Recovers (from a setback)
"Grant, confer ",award,3,Awarding
"Concurred, assented ",agreed,2,Agreed upon
Culmination,climax,6,Climax (the most intense or exciting moment; often used interchangeably with culmination)
Revolver missile ,bullet,14,Bullet volleyer (hypothetical term)
Chest bone ,rib,8,Rib cage keystone
Stew-dish ,casserole,3,Cross-reference with her knowledge base - A stew could be associated with specific examples like 'beef bourguignon' or a generic term such as casserole if it fits the context of the crossword grid.
Goddess of retribution ,nemesis,1,Nemesis (Greek mythology)
Fully stated ,explicit,12,Explicitly detailed
Physician (informal) ,medic,1,"Evelyn Witts, my expertise in semantics and etymology would allow me to approach the crossword clue ""Physician"" with an understanding that it not only refers to a medical doctor but can also be slang for someone who fixes things or gives advice (""to give some physic"")"
Candle fibre ,wick,1,Wick material
Involving death ,fatal,5,Fatality
