CLUE,ANS,POS
Still up in the air?,undecided,8
Mitigate; forgive ,excuse,11
Elegant British tree,silver birch,17
Powerful falcon ,peregrine,3
The Taming of the --,shrew,1
Goodbye ,cheerio,17
Devon river ,exe,1
Lightest and most abundant of all substances,hydrogen,1
Gossamer trap,cobweb,1
Take issue with ,disagree,2
Association of sports teams ,league,1
Inflammation of head cavities ,sinusitis,1
Die (sl.) ,kick the bucket,6
Purple,violet,1
Abstract or general ideas ,concepts,4
Elliptical figure,oval,2
Nut ,cashew,3
Frocks ,dresses,1
Prematurely ends ,aborts,1
Room to manoeuvre ,leeway,3
Responsive to stimulus ,reactive,1
All right ,okay,1
Complacent ,smug,14
