CLUE,ANS,POS
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,1
Severe flood ,deluge,1
Secret plot; clique ,cabal,20
"Detested, loathed ",abhorred,1
Solvers of practical problems using scientific knowledge ,engineers,3
Do away with ,abolish,1
Capacity to become ,potential,16
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,18
Tear into scraps ,shred,1
Sanskrit treatise on the art of love,kama sutra,1
Flat raised land ,plateau,4
Burial chamber ,tomb,10
Standard ,norm,4
Inn ,hotel,1
"Wheedle, coax ",cajole,4
Recovery of youth,rejuvenation,2
Myths ,legends,15
Folded and filled tortilla ,taco,2
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,2
Where things are in hock ,pawnshop,4
