CLUE,ANS,POS
Former West German capital ,bonn,1
Small in length ,short,3
"In this, you have a positive bank balance ",credit,5
Impractically idealistic,quixotic,7
Supplicated,prayed,3
That which is aimed at ,target,1
"'Jeers, provokes (6)' ",taunts,1
Mediocre ,average,3
Peculiar in behaviour ,quirky,4
Conflict ,strife,3
Flax fabric ,linen,1
University teacher ,lecturer,2
Organic matter in topsoil ,humus,1
Unintelligent ,stupid,13
Guffaw ,laugh,1
Husks of cereal grain,bran,1
Time for relaxing ,leisure,1
Puts up,erects,1
Pull a face ,grimace,2
Dying coals in fire ,embers,2
One in loco parentis ,guardian,1
"Career, calling ",vocation,2
