CLUE,ANS,POS,FOUND IN
A long arduous march ,trek,1,Enduring trek
. . . of the Sixth Happiness (film) ,inn,5,Inner peace
It's thrown in a field event ,javelin,1,Athletic javelin throw
Inhabitant of a city ,citizen,4,Citizen in the urban landscape
Agreement ,harmony,16,In harmony with each other
Doctor Who genre ,sci-fi,20,Archetypal hero of the sci-fi genre
Draught of medicine ,potion,3,Medicine potion
Official procedure ,protocol,4,Institutional protocols
Underground passage ,tunnel,6,Tunnel-like entrance
Roman emperor ,nero,4,"His real name was Tiberius Claudius Drusus, but he took the additional name after being adopted by Emperor Nero's uncle, Emperor Caligula."
Threefold ,triple,1,Triple-sized: Refers to something that is three times larger or more extensive in comparison to its original size.
Great king of Prussia ,frederick,1,"Frederick I - the first King in Prussia, founder of the Hohenzollern dynasty's rule over the region"
Be there ,attend,3,Attendance assured
Poison ,toxin,6,Dangerous toxins
