CLUE,ANS,POS,FOUND IN
Vast age ,eon,3,Aeon (a fixed and indefinite period)
24 Down in Nottinghamshire ,newark,5,"Newark-on-Trent (yet another town, also known for its castle and cathedral)"
Heated discord,strife,4,Fervent strife
Children's periodical ,comic,3,"Consider common themes and content found in children's reading material such as comics, fairy tales, educational games."
Trainee officer ,cadet,2,Cadet (as in military)
Peak (of cap); be very full ,brim,2,Brimful
Ovine animal-keeper ,shepherd,1,Shepherdess
Hold spellbound ,enthral,1,Enthrall
Pound (slang) ,quid,2,**Quid** - A quid is another term for British pound sterling
Metal joint,weld,2,Welded (a metal object joined together by welding).
"Verify, examine ",check,18,Cross-check
