CLUE,ANS,POS,FOUND IN
Dealer in socks and stockings ,hosier,3,Seller of hosiery
Large wall painting,mural,1,Grand mural
Ceremony - ritual,rite,4,Holy rite
Lend an ear ,listen,1,Attentive listener
Historic English king ,athelstan,3,"Athelstan, King of England"
Made smaller ,reduced,2,Reduced in size
Male singing voice ,baritone,1,"Baritone: A medium-low male vocal range, typically between G2 and F4."
"On a ship, train etc ",aboard,13,Crew quarters (aboard a ship)
Humorist ,comedian,3,Comedian: An individual skilled at delivering jokes and humorous narratives for entertainment purposes.
"Muse, mull over ",consider,2,Reflect thoughtfully while considering the implications or nuances
Pigment made from clay and iron oxide ,ochre,1,Red ochre
