CLUE,ANS,POS,FOUND IN
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,11,Ibsen's progeny
"Covered ground qith mixtureof straw, leaves etc ",mulched,1,Mulched area
Darkness ,night,4,Nighttime
Places to sleep ,beds,11,Bunk beds (when sharing with others)
Smithy ,forge,2,Forge owner
Assault ,attack,1,Physical attack
"Shun, avoid ",eschew,15,Eschew (to abstain from deliberately)
Level or smooth ,even,2,Even terrain
Grumble - complain,grouch,10,Grouchy
Business that serves other businesses ,agency,15,Executive search agency
Sudden rush,surge,12,Abrupt surge
