CLUE,ANS,POS
Cease ,stop,1
Home designer ,interior decorator,1
Totally ,utterly,7
Young swan ,cygnet,1
"Solicitor, for example ",lawyer,2
"Unpredictable, temperamental",erratic,4
Of cattle ,bovine,1
Unmarried man ,bachelor,2
Building with many storeys,high-rise,2
Wooden or wire barrier ,fence,1
Puffed up with vanity ,pompous,8
They decide outcomes of contests ,judges,1
Friendly ,sociable,5
Glass container in the laboratory ,test tube,5
Food from milk curd ,cheese,1
Walk heavily ,stomp,1
Aid to memory ,mnemonic,1
Accounts checker,auditor,1
Horned dinosaur ,triceratops,3
Involving hard work ,laborious,1
South American pack animal ,llama,2
Not occupied ,vacant,1
