CLUE,ANS,POS,FOUND IN
Variety of brassica ,cabbage,1,"Aggregate root vegetable group: cabbage, broccoli, cauliflower, kale, collards, Brussels sprouts, mustard greens"
Eating disorder ,anorexia,1,Anorexia nervosa - characterized by restricted eating leading to a significantly low body weight
Immoderate eater,glutton,1,Gluttonous
Prefix meaning many ,multi,2,Multiplication (in mathematics) - referring to increasing quantity through repeated addition
Liquid ,water,2,Water-based substance
Voltaire novel ,candide,1,"Candide, or Optimism"
Prayer-leader in a mosque ,imam,1,"Imam: The primary male leader of a mosque who delivers sermons, leads prayers, and provides guidance on religious matters."
Speech impediment ,stutter,1,Stuttering
Arab leader ,sheikh,6,Sheikh (a respected leader in some Arab communities)
Lover of fine eating ,epicure,1,Epicurean
Do needlework ,sew,5,Sewing aficionado
Spigot ,tap,1,"Tap: A faucet or valve controlling the flow of a liquid, such as water from a spigot."
Hobby; regular activity ,pastime,5,Painting/Drawing: Expressing oneself visually by applying paint or pencil strokes on canvas or paper as an artistic pastime.
Burgundian wine ,macon,19,Wines from the Maconnais region
Depletes the fools ,saps,16,Saps the fallacies in hasty conclusions
"Italian archbishop of Canterbury, 1093-1109 ",anselm,2,Anselm da Baggio (misleading; actual name was Anselm of Aosta but not Archbishop of Canterbury nor Italian)
Make (someone) used to (something) ,accustom,2,"Make him accustomed to early mornings: Gradually introduce him to waking up at an earlier time each day, allowing his body clock to adjust naturally."
