CLUE,ANS,POS,FOUND IN
"Experience, perceive ",feel,1,Feel or sense an event or occurrence
Of abode of the blessed dead in Greek mythology ,elysian,2,Elysian Fields
Crowd ,mass,1,Mass gathering
Parliamentary break ,recess,5,Lunchtime recess
Sea inlet ,gulf,6,Gulflet
Inebriated ,drunk,7,Legally drunk (if applicable)
Italian sparkling wine ,asti,4,Asti Spumante
Public occasion ,event,2,Communal event
Easy gallop ,canter,8,Leisurely canter
"Curious, odd ",peculiar,8,Peculiar hobby
Live,exist,12,Existentially present
Imaginary place where everything is perfect ,utopia,1,"Utopia: A fictional, ideal society in which all human needs are met, and harmony prevails."
Noah's vessel ,ark,1,Ark-like structure
Type of piano ,upright,2,Upright piano
It may be grizzly or polar ,bear,2,Bear-like (referring to a bear's appearance)
Rips; droplets ,tears,17,Liquid tears (symbolic of emotions or sadness)
"'Dreadful, terrible (4)' ",dire,16,Frightening (Causing fear or alarm; directly related to dreadful and terrible emotions)
Put into service ,used,14,Used in practical application
