CLUE,ANS,POS,FOUND IN
Temporary suspension of business ,recess,12,Provisional recess
"Depend, bank",rely,1,Rely on
Act -- rotate ,turn,2,Turn counterclockwise
A calling as to priesthood ,vocation,1,Religious vocation
Soapy froth ,lather,1,Lathering bubbles
Plummet ,fall,1,Falling rapidly or steeply
In a chair ,seated,1,Seated comfortably
Pot for ashes ,urn,1,Urn: A traditional container used for holding the cremated remains after a funeral
Flat and smooth ,even,2,Even plane
Fairly large,ample,9,Ample in size
Don't let go - just a mo' ,hang on,15,Hang on tightly
Early bedtime enforced by military ,curfew,5,Strict curfew on sleeping hours
Hearth goddess; a match ,vesta,1,"Vesta (Roman deity associated with the hearth, fire, and home)"
Gulf state ,qatar,4,"Doha: The capital of Qatar, a wealthy gulf state with rapid development projects such as Lusail City and Education City."
Throw (dice) ,roll,1,Rolling
English or Dutch glazed earthenware,delft,1,English Delftware
