CLUE,ANS,POS
Conspire - small piece of land,plot,2
Make as one ,unify,2
Poisonous shrub with yellow flowers,laburnum,3
Illness,ailment,3
Jamaica pepper ,allspice,1
Cried out,yelled,3
Former name of Ho Chi Minh City ,saigon,1
"Beethoven or Mozart, say ",composer,1
Volcanic matter ,lava,4
- - Bevan (NHS pioneer) ,nye,2
One-humped camel ,dromedary,1
An informal friend ,pal,1
Bowl-shaped vessel ,basin,1
Two-masted sailing vessel ,ketch,2
Policy of remaining apart ,isolationism,1
"Fully, wholly ",entirely,2
"Clear, sane ",lucid,1
Part of an act ,scene,2
Shorten ,abridge,17
