CLUE,ANS,POS,FOUND IN
One sharing home or business,partner,5,Business partnership premises
U2 guitarist ,edge,1,"Bono's sideman (referring to The Edge, but as ""U2"" is often associated with both members)"
Lapse against moral law ,sin,1,Sinning
Turn of phrase,idiom,2,Idiomatic expression
Proverb ,adage,11,Adages and proverbs
Naval rank ,admiral,15,Rear Admiral Lower Half (RDML in the U.S
Round Table king ,arthur,1,Arthurian legend's round table monarch: King Arthur.
Highest part; coin ,crown,14,Crown (in terms of hierarchical ranking or geography)
Put on clothes ,dress,1,Dressing up
Feline shriek,caterwaul,3,Caterwauling
