CLUE,ANS,POS
Analysed ,examined,1
Mass of bubbles ,froth,2
At a later time ,afterward,2
Rubbish ,garbage,1
Small road,lane,1
Lower extension of collar on jacket or coat ,lapel,1
Pity for a Biblical Book ,ruth,2
Imperial capacity measure,pint,2
Chinese martial art ,kung fu,1
Military training ,drill,2
Prevaricating ,evasive,2
Constituent of brass ,zinc,2
"Conduct business, negotiate ",transact,13
The peninsula containing Spain and Portugal ,iberia,1
Bushy-tailed rodent ,squirrel,1
Careful use (of a resource) ,conservation,1
State of wealth and prosperity ,opulence,7
Prepare (material) for publishing ,edit,1
A cutter and engraver of gems ,lapidary,7
"Pal, buddy ",chum,3
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
