CLUE,ANS,POS
Eggs ,ova,1
Four-sided figures ,rhombi,3
(Fiery) Hell,inferno,1
Particle ,atom,1
Branch of mathematics ,trigonometry,3
German airship,zeppelin,1
Riddle ,conundrum,5
Not amusing ,unfunny,4
Heavy downpour ,rainstorm,8
Adieu ,goodbye,3
Rodent related to the guinea pig ,agouti,8
Dutch painter renowned for his use of light ,vermeer,2
Huge,massive,2
Sermon ,homily,1
Crack ,split,3
Watch without getting involved ,look on,4
Simple song ,ditty,1
A scrape or mark of rubbing ,abrasion,1
Moving about ,roaming,3
Explode ,blow up,1
