CLUE,ANS,POS,FOUND IN
Finlandia composer ,sibelius,1,Jean Sibelius
Roman fortification between the Forth and Clyde ,antonine wall,1,"Antonine Wall: A Roman fortified frontier in what is now central Scotland, built by Emperor Hadrian as a replacement for the more famous Hadrian's Wall further south"
Start ,begin,1,Beginning stage
Saturate ,drench,3,Drenched thoroughly
Kind (of entertainment?),variety,11,Frolicsome variety act
Hot displeasure ,anger,4,Steamrolling anger
(Walk with) a stiff pompous gait ,strut,2,Overly confident strut
False excuse ,pretext,6,Pretextual lie
Goes beyond ,exceeds,1,Exceeds expectations or limits
Child's construction set ,lego,11,Child-friendly LEGOs
Indian tea state ,assam,1,"Assam: Known for its robust, malty teas that are full-bodied with a rich oily appearance."
Without a particular aim or purpose - say a choice ,random,1,Random selection
Not merited ,unearned,17,Unearned rewards or accolades
Saint and King of Norway ,olaf,1,Olaf Tryggvason
Hairstyle cut shortly and evenly all round,bob,1,Blanket bob
Carries out orders ,obeys,9,Obeys regulations
Person with refined tastes in food and drink ,epicure,2,Epicurean
