CLUE,ANS,POS
Edict ,decree,1
Sleeveless cloak ,cape,3
Town in county Fermanagh ,enniskillen,1
Inculcate; embed ,implant,18
Emitting moisture in the form of vapour ,steaming,2
It attaches tissue to bone ,tendon,2
Turnaround,reversal,1
Holy ,divine,2
Number of players in a doubles game,four,1
Hereditarily-ruled Channel Island ,sark,3
Betting ,wagering,1
Trial ,hearing,8
Secret - mysterious,arcane,13
Very hot; making bread ,baking,13
Close by,adjacent,1
Line of stakes as a defence,palisade,1
Band of contrasting colour ,stripe,1
"Adulterated, tainted ",impure,9
Motor vehicle for the seashore ,beach buggy,1
Paterfamilias ,patriarch,2
Selected ,chosen,1
Proper; owed ,due,8
The official who ensures fair play ,referee,2
Process of ending ,cessation,6
