CLUE,ANS,POS
German submarine ,u-boat,1
Ben Hur's car ,chariot,1
Pay no attention to ,ignore,1
Unsurprising,predictable,1
Prophesier of disaster ,cassandra,2
Greater in size ,larger,2
Unit of length ,inch,1
Dentures ,false teeth,1
Reasonable ,logical,4
Of the same value ,equal,1
Ethylene glycol ,antifreeze,1
Priest's assistant,server,12
A tough and testing time ,ordeal,5
Zodiacal bull ,taurus,1
Italian city,florence,2
Worshipped and venerated ,adored,1
Member of orchestra,cellist,2
Grown-ups ,adults,1
Danger ,hazard,3
Dorset seaside resort ,swanage,4
Gobbledygook,gibberish,11
To do with sense of touch ,tactile,1
