CLUE,ANS,POS,FOUND IN
Slab of clay ,tile,3,Tile (a flat slab made from fired clay)
Sleeveless apron-like dress,pinafore,3,Pinafore dress
Islands off Cornwall ,scilly,1,Scilly Isles
Yellow-brown pigment ,sienna,13,Sienna color
Type of macaque ,rhesus,1,Rhesus Macaque
Sweet green or white liqueur,creme de menthe,7,Green creme de menthe
Tanned hide ,leather,1,Sunbathed leather
"Eg, Vesuvius ",volcano,2,"It refers to Mount Vesuvius, the infamous volcano near Naples known for its catastrophic eruption that buried Pompeii in 79 AD"
Surrender as a penalty ,forfeit,14,Forfeit claim
Persistently annoying persons,pests,20,Persistent pests
Cure ,remedy,3,"Words like 'remedy,' 'elixir,' and 'panacea' could fit this category well"
"... of the fittest, natural selection ",survival,2,"The term aptly describes the process by which organisms with heritable traits that favor survival are more likely to pass on their genes to the next generation, while those less adapted may not survive and reproduce as successfully"
