CLUE,ANS,POS,FOUND IN
"Light appliance, popular in the 1960s ",lava lamp,3,Lava lamp (a decorative novelty item that was popular in the 1960s)
God of darkness ,erebus,3,Erebus - Primordial deity representing deep darkness in Greek myths.
Plant from a corm,crocus,2,Crocus (crocus sativus)
In the Land of Nod ,asleep,44,Asleep territory
Soup spoon ,ladle,2,Ladle (used similarly)
German playwright ,brecht,3,Bertolt Brecht
Charity garden party ,fete,5,Generosity fete
Grime; rock music style ,grunge,8,"Grunge (though primarily associated with the 90s, it has grime-like aspects)"
Vote in ,elect,3,Election day
Broken pieces ,fragments,16,Disjointed fragments
Somewhat rough (sea),choppy,5,Choppy waves
