CLUE,ANS,POS,FOUND IN
Milky gem ,opal,11,"White gemstone (e.g., moonstone or opal with subtle color variations)"
Hopelessness ,despair,12,Despair-ridden environment
Going in the same direction but always the same distance apart ,parallel,1,"Parallel paths: This refers to two lines or routes that are equidistant from each other at all points, never intersecting as they progress along their respective courses."
Tree-dwarfing art ,bonsai,9,Bonsai: Traditional Japanese art form involving the cultivation of miniature tree specimens that exemplify dwarfism through meticulous training and pruning techniques.
Outline drawing ,sketch,1,Sketch a rough outline using light strokes to capture the basic shape and proportions of the subject matter.
Pennant ,banner,1,Flagpole-shaped banner
Small fly ,midge,12,"Midges (also known as ""no-see-um"" or ""biting midge"")"
Medical care ,treatment,5,Treatment plans
It used to be Constantinople ,istanbul,5,Renamed Istanbul after the Ottoman conquest in 1453
Transparent part of envelope,window,1,"Windowpane: Refers to a thin, clear layer or section that resembles the transparent nature of an envelope window."
Captivate ,enthral,2,Enthralling
Art of crafting objects from paper,origami,1,"Origami: The Japanese art of folding paper into intricate shapes and figures, traditionally using a single square sheet without cuts or glue."
Storage space for fodder,silo,1,Grain silo
Dealer in knives and forks ,cutler,1,Cutlery vendor
Odours ,smells,6,Pleasant smells
Underground room ,cellar,7,Abandoned underground cellar
