CLUE,ANS,POS
Clapping ,applause,1
Allocates a task ,assigns,1
Assert one's right to,claim,1
Ten years ,decade,1
Window in  a roof ,skylight,1
Breed of antelope ,impala,5
Loss of memory ,amnesia,1
Travelling company of entertainers ,circus,1
Steak type ,t-bone,4
Baseless ,unfounded,2
Seat of a monarch ,throne,1
Attire ,dress,4
Room in church ,vestry,14
Fully grown ,mature,2
Fabric made from silky hair of angora goat ,mohair,2
Spotless ,immaculate,1
Male underwear,y-fronts,5
Wickedness ,evil,6
Magnificent ,superb,13
Object of excessive adoration ,idol,1
Impetuous ,rash,2
Ditty,song,6
Opera by Bizet ,carmen,1
Strive - proceed with difficulty,struggle,2
Characteristic of rural life ,rustic,3
