CLUE,ANS,POS,FOUND IN
Flight of steps ,stairs,18,Flight of stairs
Waves ,surf,14,Undulating water surface
Freshwater carnivorous mammals ,otters,16,Otterhound (a dog breed that was historically used to hunt otters in freshwater environments)
Discover ,find,1,Find out
Reimburse,repay,3,Repayment
"From Naples, perhaps",italian,4,Southern Italian flavors
More than is needed ,excess,2,Excessive
Immature ,adolescent,15,"Adolescent (though referring to teenagers, it denotes the stage of development typically associated with immaturity)"
"Nahum, Joel etc. ",prophets,1,Prophets in the Hebrew Bible
Engage in a medieval joust - lean,tilt,10,Tilting at a minimal angle due to lack of weight
Bush ,shrub,1,Shrubbery
Watched ,eyed,6,Eyed closely
Factor ,element,9,Key element
Whirlwind ,tornado,2,Tornado-like pace
Analysed ,examined,1,Examined in detail
Dearth ,paucity,19,Paucity of items
Small road,lane,6,Short lane
Of dubious legality ,shady,3,Shady dealings
Lower extension of collar on jacket or coat ,lapel,5,Elevated lapels
Pity for a Biblical Book ,ruth,8,Ruth's Unsheltered Poverty
Pencil/cigarette remnant ,stub,3,Filter stub
Honey producer ,bee,2,Beekeeper
Pioneer scientist ,galileo,8,Galileo Galilei
"Conduct business, negotiate ",transact,10,Transaction facilitation
The peninsula containing Spain and Portugal ,iberia,1,Iberian Peninsula
Doctor's temporary replacement ,locum,2,Locum tenens doctor
Prepare (material) for publishing ,edit,1,Edit manuscript thoroughly
'. . . . . . is as good as a feast' ,enough,1,Barely enough
A cutter and engraver of gems ,lapidary,2,Lapidary Artisan
Deep cut ,gash,5,Serious gash
"Person cutting (wood, say) with blows",hewer,11,Hewer of wood
Preserve made with citrus fruits ,marmalade,3,Blood orange marmalade
Regard as likely to happen ,expect,5,Expected situation
