CLUE,ANS,POS
Apprehend ,capture,1
"Stiff, unbending ",rigid,1
Clock face ,dial,5
Blackish wood ,ebony,1
Quiet -- 13 (anag) ,silent,2
Human species ,homo sapiens,1
Guaranteed ,assured,2
Barrage ,onslaught,15
Beast of desert regions ,camel,1
Fish-eating bird ,osprey,6
Speech in praise ,eulogy,3
Pronoun ,she,2
Mass of bubbles ,froth,2
At a later time ,afterward,17
Rubbish ,garbage,2
Indonesian dish ,satay,5
Chinese martial art ,kung fu,1
Military training ,drill,1
Prevaricating ,evasive,1
Constituent of brass ,zinc,1
Bushy-tailed rodent ,squirrel,1
One causing deliberate destruction ,saboteur,1
Former capital of the German Federal Republic,bonn,1
