CLUE,ANS,POS,FOUND IN
Ideal ,optimal,2,Optimal choice
Cover for a gramophone record ,sleeve,2,Phonograph disc sleeve
Vertical parts of stairs ,risers,1,"Risers: These are the vertical components between each step on a flight of stairs, providing support and ensuring stability as one ascends or descends."
Ovum ,egg,1,Egg cell
(Of duck) moving bill in water while feeding ,dabbling,20,Aquatic dabbling behavior
Channel north of Isle of Wight ,solent,1,Solent region
Five-cent coin (US) ,nickel,1,Nickel coin
Cricket practice ,net,5,Netting skills
Of the brain ,cerebral,3,Cerebral - relating to the mind or intellect; can imply sophistication when discussing the brain's complexities.
Actor with non-speaking role ,extra,8,Quiet extra (extra)
Tempting ,enticing,7,Happily enticing
"Diamonds, rubies, sapphires etc ",jewels,5,Opulent jewels
Prohibitions buy custom or religion ,taboos,9,Conventional taboos
Walk arrogantly ,swagger,1,Swaggering
Balkan country,macedonia,3,North Macedonia
Carry and throw into ecstasy. ,transport,1,Gleefully transporting joy
Very strong wind ,gale,1,Gale-force
Boy ,lad,6,Youthful lad
