CLUE,ANS,POS,FOUND IN
In due course,later,7,Sooner or later
High mountain pass ,col,1,Col ()
"Indicating choice or opinion, in an election or debate ",voting,20,Voting stance
Jump suddenly ,leap,7,Leaped
Winding sheet ,shroud,2,Shroud (most direct definition)
Lock of hair ,tress,3,Tresses
Bear in story book ,winnie-the-pooh,15,"Winnie-the-Pooh's friend, Christopher Robin (as a child bear in fan fiction)"
Hairy,hirsute,1,Hirsute - possessing a lot of hair; hedgerow (a less common answer)
Saves ,rescues,22,Rescues - To save or protect from harm or danger.
Against ,anti,10,Antithetical
