CLUE,ANS,POS
Lever moving boat's rudder,tiller,2
Purposes or intentions ,aims,5
Wartime stealer,looter,2
The science of flying aircraft ,aviation,2
Episode ,chapter,4
Narrow track or path ,lane,4
Electric safety device ,circuit breaker,1
Anniversary ,jubilee,4
Cattle ,oxen,11
Region of Romania - Latvian yarns (anag),transylvania,1
Artist's workshop ,atelier,2
Helps ,aids,2
Spanish wine shop ,bodega,1
Liquid/gas accidentally lost ,leakage,1
State of being boring or not bright ,dullness,2
Banned (German),verboten,1
"Agile, spry ",nimble,1
Involuntary habitual response,tic,1
Went at a fast gait ,galloped,7
First letter of the Hebrew alphabet,aleph,1
Sign of the zodiac ,leo,4
Drunk (as a ceiling or wall may be) ,plastered,3
Tropical fruit ,guava,4
Learned ,scholarly,2
