CLUE,ANS,POS
"Draw out, evoke",elicit,2
Russian dictator ,stalin,1
Flabbergast ,astound,2
Lie on surface of water,float,2
"Going on and on, interminable ",endless,2
Fasteners with threaded shanks ,screws,2
Applaud ,cheer,1
Latin poet ,virgil,1
Two-hump camel ,bactrian,2
Go bad -- turn from liquid into solids,curdle,1
"With tender, nostalgic or sad feelings ",sentimental,2
Tail vertebrae ,coccyx,1
Offend(ed),hurt,14
Flee ,escape,2
"Informally, an important person - sounds loud ",big shot,2
Winter sport ,skiing,1
Reception room ,salon,12
Ownership ,possession,1
Pull hard ,yank,4
Simple arithmetic ,addition,1
Fungus used in baking ,yeast,1
