CLUE,ANS,POS
Of birth ,natal,14
Hungarian stew ,goulash,1
Breastbone ,sternum,13
Aperture or opportunity ,opening,9
Wooden hammer ,mallet,1
Direction of the rising sun ,east,1
Peas grow in one ,pod,1
Crown or headband as sign of sovereignty ,diadem,1
The defendant ,accused,2
Put up with ,tolerate,1
Slightly drunk ,tipsy,7
Distance from equator measured in degrees ,latitude,1
Fluid collected by bees ,nectar,1
South American river ,amazon,1
Oily ,greasy,15
A facial twitch ,tic,6
Old ,ancient,8
