CLUE,ANS,POS,FOUND IN
Royal mansion ,palace,10,Sovereign's palace
Petty quarrel ,squabble,5,Pettifogging squabble
Conduct trade ,transact,9,Business transaction
More advanced in years ,older,9,Older grownup
An informal toilet ,loo,3,Portable loo
Crude dummy of person ,effigy,8,Artless effigy
Slanting ,oblique,19,Oblique angle (when referring to geometry or artwork)
Throw -- bitumen ,pitch,3,Pitched substance
Ran in (anag) - a place in Scotland,nairn,17,Nairnshire
It holds a ship in place ,anchor,2,Anchorage
Deep ravines ,gorges,1,Steep gorges
Stellar system ,galaxy,1,Galaxy cluster
Interrogate ,question,1,Questioning
Kiln for drying hops ,oast,5,Oast house
Jumping rod with a spring,pogo stick,12,Pogo stick mechanism (similar concept)
Plan of action of organisation - honesty is the best one ,policy,18,Zero-tolerance policy on dishonest behavior
Suitable ,fit,2,Fit for purpose
Hard felt hat ,bowler,16,Weathered bowler
Beer manufacturer ,brewer,8,Cask brewer
Thong ,g-string,9,G-string (type of thong underwear)
Travel instantly (sci-fi) ,teleport,1,Teleportation
Less wet ,drier,12,Windy (can lead to drier conditions)
Woven from wool ,knitted,16,Knitted accessory
German emperor ,kaiser,1,Kaiser Wilhelm I
Marry ,wed,13,Wedded partner
Founder of cheap shops,woolworth,4,"Woolworths' founders, Frank Winfield Woolworth Sr"
Type of flower ,lily,11,Lily-like
Canvas sunshield ,awning,3,Portable awning
Enthusiastic praise ,acclaim,3,Heartfelt acclaim
Tropical tree or hand part ,palm,1,"Palm (referring to the palm tree, which is tropical)"
