CLUE,ANS,POS
Place of worship,temple,4
Self-service meal,buffet,1
Class of animal including spiders and scorpions ,arachnid,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
Type of fastening - on/off key,toggle,15
Sailor from the Arabian Nights ,sinbad,1
Not able to be overcome ,impregnable,5
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Took a loan of ,borrowed,1
Natural gift ,talent,1
Treatment centre ,clinic,1
Wool from long-haired goats ,angora,2
State of southern US ,alabama,1
Fairground's pink confection,candy floss,3
"Jeffrey, bowman? ",archer,1
Hoodlum ,thug,1
Concerted operation to sully someone's name,smear campaign,1
Implicit,tacit,2
Countrified,rural,1
Haunt -- preoccupy ,obsess,1
Animal entrails ,offal,4
Musical dramas ,operas,1
Utilises ,uses,2
Means of detecting and locating distant objects,radar,3
Judging panel ,jury,1
Modern Constantinople ,istanbul,1
