CLUE,ANS,POS
Particles of stone/sand ,grit,7
Wide-flared trousers ,bell-bottoms,1
Lounge ,recline,4
Jousting weapon ,lance,1
Tangible ,tactile,9
Not moving ,static,5
Small lie ,fib,16
Fail to win ,lose,5
In a drowsy or semi-conscious state ,comatose,5
Closely-stitched embroidery ,needlepoint,7
Theatrical plays ,dramas,3
Mundane ,workaday,20
Comedies of extravagant humour ,farces,1
Transporting vehicle ,van,2
"Acquire, procure",obtain,1
Put an end to; ruin ,destroy,1
"Haphazard, hit or miss ",random,1
Magnitude ,size,1
