CLUE,ANS,POS
Informal energy or drive ,vim,3
Note equivalent to four crotchets ,semibreve,2
Hired murderer ,assassin,1
Stretch of time ,period,2
Steven Redgrave's sport,rowing,1
Aviator ,pilot,1
Examination of component parts ,analysis,1
"Inordinate, unreasonable ",excessive,1
Officials to ensure fair play ,referees,6
Italian wine ,chianti,2
Hatred of women ,misogyny,1
Unique,one-off,18
Antagonistic ,hostile,3
Amphibian - a Ken Livingstone pet?,newt,4
Track performer ,athlete,1
Dress for bed?,nightgown,3
Flower pollen carrier ,stamen,9
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,2
Aperture or opportunity ,opening,1
Wooden hammer ,mallet,1
Crown or headband as sign of sovereignty ,diadem,5
The defendant ,accused,1
"Fabric, material ",textile,13
Put up with ,tolerate,1
Slightly drunk ,tipsy,2
Distance from equator measured in degrees ,latitude,1
Little Bighorn general ,custer,1
Improvement in quality ,enhancement,1
Good enough ,adequate,3
South American river ,amazon,1
Oily ,greasy,1
A facial twitch ,tic,1
Old ,ancient,8
Appetizers in an Italian meal ,antipasto,1
