CLUE,ANS,POS
German tank ,panzer,1
Jump on one foot ,hop,1
Particles of stone/sand ,grit,5
A group of six voices ,sextet,4
Something abnormally large and powerful ,behemoth,13
Jousting weapon ,lance,1
Tangible ,tactile,5
Not moving ,static,14
Fail to win ,lose,2
Curved oriental sabre ,scimitar,4
Traditional Christmas stage show with Dame ,pantomime,1
"Acquire, procure",obtain,1
Put an end to; ruin ,destroy,1
Maxim ,saying,4
"Haphazard, hit or miss ",random,6
Firm - building for animals ,stable,1
Blemish ,scar,1
Feeling loss ,mourning,3
"Memento, keepsake ",souvenir,1
"Smear, daub ",smudge,11
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
Pain reliever ,analgesic,1
"Warranty, pledge ",guarantee,1
Latin American ballroom dance ,paso doble,3
African language ,zulu,2
Reptile with shell,tortoise,3
Burial ground ,cemetery,1
Spud ,potato,1
Made better in quality ,improved,1
Forced out of office ,ousted,3
