CLUE,ANS,POS,FOUND IN
European capital ,prague,16,Prague (Czech Republic)
"Irish organisation for women, initially ",ica,1,Cumann na mBan - an Irish republican organization founded in 1914 that supported the cause of Ireland's independence.
Tried to locate ,searched,1,Searched for
Lounge ,recline,1,Recliner chair
Small lie ,fib,4,Petty fib
"Of food, bought for eating elsewhere (4-4) ",takeaway,3,Takeaway container
In a drowsy or semi-conscious state ,comatose,18,Comatose (extreme state of semi-consciousness)
One of the biblical twelve ,apostle,1,Apostle Paul
Become entitled; modify ,qualify,8,Qualify for advantages
Theatrical plays ,dramas,6,Historical dramas
Transporting vehicle ,van,3,Delivery van
Friendly - type ,kind,7,Kindhearted
Extensiveness - measure ,length,13,Great length and breadth
"Maker of articles with metal, symbol Sn ",tinsmith,2,Tinsmithing
'The knee of an horse' (Johnson) ,pastern,3,"Pastern (forearm region, just above the fetlock)"
Celtic language,irish,1,Irish (Gaeilge)
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh
Head of corn ,ear,12,Lack of crop diversity (monocultures like extensive fields of only corn can be risky if a pest/disease appears and wipes out the food source)
Of system of land-holding in Middle Ages ,feudal,2,Feudal tenure
Almost overflowing,brimful,15,Nearly brimful
Line joining equally hot spots ,isotherm,8,Isotherm connection
"Quick, sharp, bite ",nip,8,Snippy response
Evil in nature ,malign,6,Malignant
Abstaining from alcohol ,teetotal,2,Teetotalism
Stench ,reek,11,Reeking
Robin Hood's forest ,sherwood,1,Sherwood Forest
